Id,Role,Role_M,Name,Squad,Price,Age,Mate,Regularness,MyRating,FVM,Pg24_25,Mv24_25,Mf24_25,Pg23_24,Mv23_24,Mf23_24,Pg22_23,Mv22_23,Mf22_23,Pg21_22,Mv21_22,Mf21_22,Pg20_21,Mv20_21,Mf20_21,Pg19_20,Mv19_20,Mf19_20,FVM24_25,FVM23_24,FVM22_23,FVM21_22,FVM20_21,FVM19_20,FVM18_19,ExpectedMf
2038,A,Pc,Pinamonti,Sassuolo,16,26,,,3.4,55,36.0,5.96,6.68,37.0,5.92,6.7,32.0,5.67,6.06,36.0,6.15,7.21,4.0,6.25,7.0,30.0,5.7,6.12,97.0,110.0,25.0,0.0,0.0,0.0,0.0,6.92
6646,A,A,Adams C.,Torino,16,29,,,3.3,23,35.0,6.0,6.76,,,,,,,,,,,,,,,,72.0,,,,,,,6.82
2499,A,Pc,Vardy,Cremonese,16,38,,,3.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,6.67
7129,A,W;A,Rodriguez Je.,Como,15,20,,,3.1,27,,,,,,,,,,,,,,,,,,,,,,,,,,6.59
6001,A,W;A,Banda,Lecce,15,24,,,3.2,22,13.0,5.77,5.81,21.0,6.07,6.33,32.0,6.05,6.17,,,,,,,,,,13.0,20.0,8.0,,,,,6.62
4371,A,A,Raspadori,Atalanta,15,25,,,3.5,37,18.0,6.19,7.22,33.0,5.98,6.44,23.0,5.89,6.22,36.0,6.07,6.89,20.0,6.28,7.15,7.0,6.21,7.07,22.0,25.0,26.0,0.0,0.0,0.0,,6.98
2531,A,Pc,Lukaku,Napoli,15,32,,,3.4,10,36.0,6.29,7.57,32.0,6.09,7.2,25.0,6.24,7.66,0.0,0.0,0.0,35.0,6.63,8.89,36.0,6.42,8.33,340.0,260.0,252.0,,0.0,0.0,,6.94
4923,A,Pc,Colombo,Genoa,14,23,,,3.3,37,36.0,5.9,6.39,23.0,5.89,6.39,26.0,5.94,6.37,,,,2.0,5.75,5.75,0.0,0.0,0.0,55.0,15.0,18.0,,,0.0,,6.81
6556,A,A,Noslin,Lazio,14,26,,,3.3,24,19.0,6.0,6.37,17.0,6.35,7.41,,,,,,,,,,,,,73.0,55.0,,,,,,6.75
6552,A,Pc,Orban G.,Verona,14,23,,,3.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,6.92
6164,A,Pc,Vitinha O.,Genoa,13,25,,,3.2,20,22.0,5.89,6.25,6.0,6.42,7.33,,,,,,,,,,,,,79.0,20.0,,,,,,6.72
5544,A,Pc,David,Juventus,13,25,,,3.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,6.98
309,A,A,Dybala,Roma,13,31,,,3.6,50,20.0,6.48,7.48,27.0,6.48,8.2,25.0,6.64,8.24,28.0,6.36,7.45,19.0,6.11,6.89,32.0,6.67,7.84,279.0,330.0,259.0,0.0,0.0,0.0,0.0,7.08
7162,A,A,Giovane,Napoli,13,22,,,3.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
7199,A,A,Kilicsoy,Cagliari,13,20,,,3.3,7,,,,,,,,,,,,,,,,,,,,,,,,,,6.76
4436,A,A,Cambiaghi,Bologna,12,24,,,3.2,10,17.0,6.15,6.5,37.0,6.14,6.2,25.0,6.24,6.9,,,,,,,0.0,0.0,0.0,20.0,27.0,24.0,,,0.0,,6.71
6967,A,W;A,Diao,Como,12,19,,,3.1,30,14.0,6.5,7.93,,,,,,,,,,,,,,,,,,,,,,,6.58
5506,A,A,Ekuban,Genoa,12,31,,,3.2,12,18.0,6.0,6.31,23.0,6.09,6.65,,,,29.0,5.71,5.84,,,,,,,10.0,21.0,,0.0,,,,6.68
7008,A,Pc,Gimenez,Milan,12,24,,,3.4,12,12.0,5.88,6.75,,,,,,,,,,,,,,,,,,,,,,,6.92
6243,A,Pc,Borrelli,Cagliari,11,25,,,3.4,15,,,,1.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,6.93
5500,A,W;A,Cancellieri,Lazio,11,23,,,3.0,12,25.0,5.76,6.04,34.0,6.0,6.31,6.0,5.83,5.83,5.0,6.1,6.6,,,,,,,13.0,25.0,4.0,0.0,,,,6.48
6439,A,Pc,Cheddira,Lecce,11,27,,,3.5,23,0.0,0.0,0.0,31.0,6.05,6.76,,,,,,,,,,,,,,42.0,,,,,,6.96
2832,A,W;A,Boga,Juventus,11,28,,,3.3,37,,,,,,,18.0,6.25,6.86,26.0,5.92,6.0,27.0,5.98,6.46,33.0,6.15,7.21,,,13.0,0.0,0.0,0.0,0.0,6.74
5515,A,A,Okereke,Cremonese,10,28,,,3.4,5,,,,5.0,5.8,5.8,33.0,5.94,6.52,30.0,5.92,6.5,,,,,,,,24.0,16.0,0.0,,,,6.84
6822,A,A,Ekhator,Genoa,10,19,,,3.3,8,15.0,5.87,6.1,,,,,,,,,,,,,,,,1.0,,,,,,,6.75
6675,A,Pc,Dovbyk,Roma,10,28,,,3.4,8,32.0,6.0,7.19,,,,,,,,,,,,,,,,238.0,,,,,,,6.86
6365,A,Pc,Ferguson E.,Roma,10,20,,,3.4,12,,,,,,,,,,,,,,,,,,,,,,,,,,6.85
5336,A,Pc,Nzola,Sassuolo,10,29,,,3.4,15,0.0,0.0,0.0,29.0,5.74,6.09,31.0,6.19,7.39,16.0,5.88,6.28,25.0,6.22,7.56,,,,,15.0,146.0,0.0,0.0,,,6.91
2678,A,Pc,Fullkrug,Milan,10,32,,,3.4,12,,,,,,,,,,,,,,,,,,,,,,,,,,6.84
7316,A,Pc,Durosinmi,Pisa,10,23,,,3.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
7347,A,A,Bowie,Verona,10,23,,,3.4,33,,,,,,,,,,,,,,,,,,,,,,,,,,6.93
5918,A,A,Sulemana K.,Atalanta,9,23,,,3.3,7,,,,,,,,,,,,,,,,,,,,,,,,,,6.81
4359,A,Pc,Piccoli,Fiorentina,9,24,,,3.3,15,37.0,6.0,6.76,32.0,6.02,6.41,16.0,5.84,6.22,8.0,5.69,6.06,14.0,6.07,7.14,1.0,5.5,5.5,55.0,22.0,7.0,0.0,0.0,0.0,0.0,6.8
7313,A,Pc,Ratkov,Lazio,9,22,,,3.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,6.88
608,A,Pc,Zapata D.,Torino,8,34,,,3.3,15,7.0,6.57,7.79,37.0,6.26,7.36,24.0,5.96,6.27,24.0,6.38,7.73,37.0,6.42,7.88,28.0,6.54,8.66,172.0,210.0,62.0,0.0,0.0,0.0,0.0,6.79
7252,A,Pc,Stulic,Lecce,8,23,,,3.4,12,,,,,,,,,,,,,,,,,,,,,,,,,,6.91
6380,A,W;A,Solomon,Fiorentina,8,26,,,3.2,18,,,,,,,,,,,,,,,,,,,,,,,,,,6.62
6981,A,Pc,Vaz,Roma,8,22,,,3.4,11,,,,,,,,,,,,,,,,,,,,,,,,,,6.89
7001,A,W;A,N'Dri,Lecce,7,25,,,3.1,10,7.0,5.86,5.86,,,,,,,,,,,,,,,,,,,,,,,6.57
7249,A,Pc,Buksa,Udinese,7,29,,,3.4,8,,,,,,,,,,,,,,,,,,,,,,,,,,6.89
6643,A,Pc,Dallinga,Bologna,6,25,,,3.2,9,23.0,5.96,6.41,,,,,,,,,,,,,,,,94.0,,,,,,,6.71
7127,A,W;A,Addai,Como,6,20,,,3.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,6.48
5672,A,Pc,Dia,Lazio,6,28,,,3.3,9,35.0,6.01,6.87,17.0,5.85,6.53,33.0,6.27,7.82,,,,,,,,,,66.0,10.0,181.0,,,,,6.8
6827,A,A,Njie,Torino,6,20,,,3.3,4,9.0,6.0,5.94,,,,,,,,,,,,,,,,,,,,,,,6.75
7342,A,Pc,Elphege,Parma,6,25,,,3.4,18,,,,,,,,,,,,,,,,,,,,,,,,,,6.94
7128,A,W;A,Kuhn,Como,5,25,,,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,6.56
5471,A,Pc,Djuric,Cremonese,5,35,,,3.3,8,23.0,6.0,6.61,36.0,6.08,6.67,24.0,5.98,6.06,32.0,6.05,6.55,,,,,,,31.0,55.0,10.0,0.0,,,,6.73
6836,A,Pc,Meister,Pisa,5,22,,,3.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,6.88
441,A,Pc,Belotti,Cagliari,5,31,,,3.4,10,12.0,5.96,6.42,24.0,6.21,7.1,22.0,5.8,5.75,22.0,6.2,7.32,34.0,6.43,7.6,35.0,6.16,7.41,75.0,60.0,14.0,0.0,0.0,0.0,0.0,6.86
7272,A,Pc,Gueye,Udinese,5,22,,,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.85
7374,A,Pc,Mendy P.,Cagliari,5,19,,,3.3,15,,,,,,,,,,,,,,,,,,,,,,,,,,6.83
479,A,Pc,Sanabria,Cremonese,4,29,,,3.1,10,22.0,5.7,5.84,35.0,5.84,6.24,31.0,6.27,7.52,25.0,6.18,6.88,14.0,5.93,7.0,23.0,6.0,6.8,18.0,50.0,133.0,0.0,0.0,0.0,0.0,6.59
6159,A,A,Sarr A.,Verona,4,21,,,3.2,8,29.0,5.86,6.26,,,,,,,,,,,,,,,,7.0,,,,,,,6.66
6630,A,Pc,Mosquera,Verona,4,26,,,3.2,8,33.0,5.88,6.3,,,,,,,,,,,,,,,,25.0,,,,,,,6.68
6314,A,Pc,Openda,Juventus,4,25,,,3.4,8,,,,,,,,,,,,,,,,,,,,,,,,,,6.91
7344,A,Pc,Stojilkovic,Pisa,4,27,,,3.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
7349,A,Pc,Kulenovic,Torino,4,25,,,3.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,6.91
6895,A,W;A,Dominguez B.,Bologna,3,23,,,3.2,8,20.0,6.28,6.82,,,,,,,,,,,,,,,,11.0,,,,,,,6.61
247,A,Pc,Pavoletti,Cagliari,3,36,,,3.2,7,11.0,5.95,6.36,14.0,6.25,7.04,,,,28.0,5.89,6.32,22.0,5.98,6.5,1.0,5.5,5.5,5.0,23.0,,0.0,0.0,0.0,0.0,6.68
6207,A,W;A,Almqvist,Parma,3,25,,,3.0,7,26.0,5.79,5.85,30.0,5.98,6.13,,,,,,,,,,,,,18.0,20.0,,,,,,6.41
6519,A,Pc,Camarda,Lecce,2,17,,,3.3,8,6.0,5.92,5.92,0.0,0.0,0.0,,,,,,,,,,,,,1.0,1.0,,,,,,6.74
7161,A,Pc,Bayo V.,Udinese,2,28,,,3.4,8,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
313,A,Pc,Morata,Como,2,32,,,3.3,10,16.0,6.09,6.88,,,,,,,35.0,6.1,6.91,30.0,6.15,7.4,,,,181.0,,,0.0,0.0,,,6.8
7239,A,Pc,Braschi,Fiorentina,2,19,,,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.79
6555,A,Pc,Moumbagna,Cremonese,2,25,,,3.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
7338,A,A,Albarracin,Cagliari,2,19,,,3.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.72
7381,A,Pc,Mikolajewski,Parma,2,20,,,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.81
2012,A,Pc,Milik,Juventus,1,31,,,3.4,5,0.0,0.0,0.0,24.0,6.0,6.46,27.0,6.09,6.74,,,,0.0,0.0,0.0,26.0,6.1,7.27,22.0,30.0,51.0,,,0.0,0.0,6.84
7158,A,Pc,Moro L.,Sassuolo,1,26,,,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.88
7183,A,A,Aboukhlal,Torino,1,25,,,3.4,8,,,,,,,,,,,,,,,,,,,,,,,,,,6.84
7213,A,Pc,Frigan,Parma,1,22,,,3.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,6.87
7262,A,A,Balentien,Milan,1,20,,,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.74
7277,A,Pc,Arena A.,Roma,1,25,,,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.88
7309,A,Pc,Isaac,Verona,1,23,,,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.87
7317,A,Pc,Trepy,Cagliari,1,19,,,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.79
7368,A,Pc,Vermesan,Verona,1,18,,,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.76
7388,A,A,Mosconi,Inter,1,18,,,3.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,6.69
