Id,Role,Name,Squad,Price,MyRating,Mate,Regularness,FVM,Age,Pg22_23,Mv22_23,Mf22_23,Pg21_22,Mv21_22,Mf21_22,Pg20_21,Mv20_21,Mf20_21,Pg19_20,Mv19_20,Mf19_20,Pg18_19,Mv18_19,Mf18_19,ExpectedMf
5994,D,Ebosse,Udinese,2,1.0,,2,3,24,14,5.64,5.54,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.02
6256,D,Ferreira J.,Udinese,2,1.0,Ebosele,1,1,22,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.87
6485,D,Kristensen T.,Udinese,2,1.0,,1,3,21,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.79
6023,D,Guessand A.,Udinese,1,1.0,,1,1,19,1,6.5,6.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.57
5119,C,Samardzic,Udinese,17,4.0,,5,50,21,32,6.05,6.59,13,6.12,6.73,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.7
5850,C,Lovric,Udinese,15,4.0,,5,53,25,36,6.18,6.71,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.74
2392,C,Walace,Udinese,6,1.3,,5,9,28,37,5.95,5.89,35,5.89,5.86,30,5.91,5.84,20,5.88,5.82,0,0.0,0.0,5.9
6481,C,Payero,Udinese,5,2.0,,3,8,25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.37
4787,C,Quina,Udinese,3,1.0,,2,4,24,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.32
6212,C,Zarraga,Udinese,2,1.0,,1,4,24,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.32
6221,C,Camara E.,Udinese,2,1.0,,1,4,29,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.34
5824,C,Pafundi,Udinese,1,1.0,,1,1,17,2,5.75,5.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.89
2119,A,Deulofeu,Udinese,13,3.1,Thauvin,3,20,29,15,6.37,7.07,34,6.51,7.68,13,6.0,6.33,0,0.0,0.0,0,0.0,0.0,7.1
2369,A,Thauvin,Udinese,11,2.0,Deulofeu,4,16,30,11,5.68,5.68,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.04
5637,A,Davis K.,Udinese,10,2.0,Lucca,3,24,25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.99
6213,A,Brenner,Udinese,10,2.0,,2,12,23,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.71
5676,A,Success,Udinese,7,1.9,,1,9,27,30,5.93,6.17,19,6.26,6.82,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.28
6215,A,Lucca,Udinese,7,2.0,Davis K.,4,20,23,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.73
5060,A,Ake' M.,Udinese,1,1.0,,2,2,22,0,0.0,0.0,2,6.0,5.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.52
6160,A,Vivaldo,Udinese,1,1.0,,1,1,18,1,6.0,6.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.71
4957,P,Montipo',Verona,8,1.3,,5,13,27,37,6.19,4.66,34,6.09,4.69,37,5.99,3.97,0,0.0,0.0,0,0.0,0.0,4.69
4491,P,Berardi A.,Verona,1,1.0,,1,1,32,0,0.0,0.0,1,6.5,3.5,1,6.0,6.0,0,0.0,0.0,0,0.0,0.0,4.76
511,P,Perilli,Verona,1,1.0,,1,1,28,1,6.5,6.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.81
5851,D,Doig,Verona,11,4.3,,5,20,21,21,6.07,6.52,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.87
581,D,Faraoni,Verona,9,3.6,,5,16,32,21,5.95,6.17,32,6.08,6.48,34,6.07,6.46,36,6.1,6.51,0,0.0,0.0,6.01
6046,D,Hien,Verona,7,1.7,,5,15,24,32,5.94,5.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.93
4493,D,Dawidowicz,Verona,5,1.1,,5,5,28,22,5.8,5.8,15,5.77,5.67,30,5.87,5.72,15,5.9,5.9,0,0.0,0.0,5.81
5812,D,Terracciano F.,Verona,4,2.7,,3,7,20,13,6.08,6.12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.71
2758,D,Gunter,Verona,3,1.1,,3,4,29,23,5.63,5.7,30,5.8,5.57,27,5.98,5.98,32,5.81,5.69,14,5.67,5.62,5.69
2769,D,Magnani,Verona,3,1.3,,4,4,28,24,5.81,5.58,14,5.79,5.61,25,6.09,5.83,10,5.67,5.92,19,6.11,6.11,5.61
5316,D,Amione,Verona,2,1.0,,1,5,21,27,5.69,5.63,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.84
5764,D,Coppola D.,Verona,2,1.0,,1,2,20,16,5.81,5.66,3,5.83,5.83,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.68
6039,D,Cabal,Verona,2,1.0,,1,4,22,9,5.89,5.72,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.89
236,C,Lazovic,Verona,14,4.0,Saponara,4,42,33,30,6.25,6.82,34,6.22,6.49,32,6.15,6.58,38,6.2,6.57,33,5.95,6.32,6.68
150,C,Saponara,Verona,10,3.6,Lazovic,3,29,32,24,6.06,6.6,24,6.31,6.79,11,6.19,6.81,17,6.0,6.47,22,6.12,6.52,6.49
6216,C,Mboula,Verona,9,2.0,,3,12,24,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.36
4342,C,Duda,Verona,8,1.4,,5,14,29,14,5.82,5.68,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.38
5499,C,Hongla,Verona,5,1.0,,5,4,25,8,5.69,5.44,13,5.77,5.88,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.35
6458,C,Serdar,Verona,5,1.0,,2,7,26,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.38
6480,C,Tchatchoua,Verona,4,1.0,,2,5,22,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.25
6252,C,Folorunsho,Verona,3,2.0,Lazovic,3,12,25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.39
6486,C,Suslov,Verona,3,1.0,,1,5,21,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.2
5947,C,Hrustic,Verona,2,1.0,,1,4,27,5,5.4,5.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.36
6254,C,Joselito,Verona,1,1.0,,1,1,19,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.05
6145,A,Ngonge,Verona,14,3.0,,4,50,23,13,6.04,6.73,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.8
5529,A,Henry,Verona,11,1.9,,2,6,29,15,5.9,6.17,32,6.0,6.69,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.07
5471,A,Djuric,Verona,10,1.8,Bonazzoli,4,10,33,24,5.98,6.06,32,6.05,6.55,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.84
505,A,Bonazzoli,Verona,8,2.3,Djuric,3,8,26,21,6.0,6.36,31,6.23,7.1,22,5.97,6.53,19,6.22,7.19,0,0.0,0.0,7.03
5395,A,Braaf,Verona,1,1.0,,1,1,21,6,5.58,5.5,0,0.0,0.0,4,6.17,7.17,0,0.0,0.0,0,0.0,0.0,6.33
5439,A,Kallon,Verona,1,1.0,,1,2,22,22,5.84,6.0,13,5.88,5.85,1,6.5,6.5,0,0.0,0.0,0,0.0,0.0,6.36
